city,nis,date,delta,total
Ham,71069,2020-08-05,0,68
Ham,71069,2020-08-06,0,68
Ham,71069,2020-08-07,0,68
Ham,71069,2020-08-08,0,68
Ham,71069,2020-08-09,0,68
Ham,71069,2020-08-10,0,68
Ham,71069,2020-08-11,0,68
Ham,71069,2020-08-12,0,68
Ham,71069,2020-08-13,1,69
Ham,71069,2020-08-14,0,69
Ham,71069,2020-08-15,1,70
Ham,71069,2020-08-16,1,71
Ham,71069,2020-08-17,0,71
Ham,71069,2020-08-18,1,72
Ham,71069,2020-08-19,1,73
Ham,71069,2020-08-20,0,73
Ham,71069,2020-08-21,0,73
Ham,71069,2020-08-22,1,74
Ham,71069,2020-08-23,1,75
Ham,71069,2020-08-24,0,75
Ham,71069,2020-08-25,2,77
Ham,71069,2020-08-26,0,77
Ham,71069,2020-08-27,1,78
Ham,71069,2020-08-28,0,78
Ham,71069,2020-08-29,0,78
Ham,71069,2020-08-30,0,78
Ham,71069,2020-08-31,1,79
Ham,71069,2020-09-01,0,79
Ham,71069,2020-09-02,0,79
Ham,71069,2020-09-03,0,79
Ham,71069,2020-09-04,0,79
Ham,71069,2020-09-05,0,79
Ham,71069,2020-09-06,0,79
Ham,71069,2020-09-07,0,79
Ham,71069,2020-09-08,0,79
Ham,71069,2020-09-09,0,79
Ham,71069,2020-09-10,1,80
Ham,71069,2020-09-11,0,80
Ham,71069,2020-09-12,0,80
Ham,71069,2020-09-13,0,80
Ham,71069,2020-09-14,0,80
Ham,71069,2020-09-15,0,80
Ham,71069,2020-09-16,1,81
Ham,71069,2020-09-17,0,81
Ham,71069,2020-09-18,0,81
Ham,71069,2020-09-19,1,82
Ham,71069,2020-09-20,0,82
Ham,71069,2020-09-21,0,82
Ham,71069,2020-09-22,0,82
Ham,71069,2020-09-23,1,83
Ham,71069,2020-09-24,1,84
Ham,71069,2020-09-25,0,84
Ham,71069,2020-09-26,0,84
Ham,71069,2020-09-27,0,84
Ham,71069,2020-09-28,2,86
Ham,71069,2020-09-29,0,86
Ham,71069,2020-09-30,1,87
Ham,71069,2020-10-01,0,87
Ham,71069,2020-10-02,2,89
Ham,71069,2020-10-03,3,92
Ham,71069,2020-10-04,3,95
Ham,71069,2020-10-05,1,96
Ham,71069,2020-10-06,0,96
Ham,71069,2020-10-07,0,96
Ham,71069,2020-10-08,2,98
Ham,71069,2020-10-09,3,101
Ham,71069,2020-10-10,3,104
Ham,71069,2020-10-11,3,107
Ham,71069,2020-10-12,1,108
Ham,71069,2020-10-13,1,109
Ham,71069,2020-10-14,2,111
Ham,71069,2020-10-15,3,114
Ham,71069,2020-10-16,1,115
Ham,71069,2020-10-17,2,117
Ham,71069,2020-10-18,4,121
Ham,71069,2020-10-19,6,127
Ham,71069,2020-10-20,4,131
Ham,71069,2020-10-21,5,136
Ham,71069,2020-10-22,9,145
Ham,71069,2020-10-23,12,157
Ham,71069,2020-10-24,6,163
Ham,71069,2020-10-25,5,168
Ham,71069,2020-10-26,6,174
Ham,71069,2020-10-27,4,178
Ham,71069,2020-10-28,8,186
Ham,71069,2020-10-29,7,193
Ham,71069,2020-10-30,9,202
Ham,71069,2020-10-31,10,212
Ham,71069,2020-11-01,6,218
Ham,71069,2020-11-02,5,223
Ham,71069,2020-11-03,1,224
Ham,71069,2020-11-04,4,228
Ham,71069,2020-11-05,13,241
Ham,71069,2020-11-06,3,244
Ham,71069,2020-11-07,5,249
Ham,71069,2020-11-08,0,249
Ham,71069,2020-11-09,4,253
Ham,71069,2020-11-10,1,254
Ham,71069,2020-11-11,1,255
Heusden-Zolder,71070,2020-04-01,5,66
Heusden-Zolder,71070,2020-04-02,5,71
Heusden-Zolder,71070,2020-04-03,3,74
Heusden-Zolder,71070,2020-04-04,4,78
Heusden-Zolder,71070,2020-04-05,3,81
Heusden-Zolder,71070,2020-04-06,5,86
Heusden-Zolder,71070,2020-04-07,3,89
Heusden-Zolder,71070,2020-04-08,6,95
Heusden-Zolder,71070,2020-04-09,3,98
Heusden-Zolder,71070,2020-04-10,5,103
Heusden-Zolder,71070,2020-04-11,4,107
Heusden-Zolder,71070,2020-04-12,2,109
Heusden-Zolder,71070,2020-04-13,4,113
Heusden-Zolder,71070,2020-04-14,3,116
Heusden-Zolder,71070,2020-04-15,3,119
Heusden-Zolder,71070,2020-04-16,6,125
Heusden-Zolder,71070,2020-04-17,1,126
Heusden-Zolder,71070,2020-04-18,5,131
Heusden-Zolder,71070,2020-04-19,6,137
Heusden-Zolder,71070,2020-04-20,2,139
Heusden-Zolder,71070,2020-04-21,2,141
Heusden-Zolder,71070,2020-04-22,0,141
Heusden-Zolder,71070,2020-04-23,1,142
Heusden-Zolder,71070,2020-04-24,4,146
Heusden-Zolder,71070,2020-04-25,2,148
Heusden-Zolder,71070,2020-04-26,0,148
Heusden-Zolder,71070,2020-04-27,0,148
Heusden-Zolder,71070,2020-04-28,2,150
Heusden-Zolder,71070,2020-04-29,1,151
Heusden-Zolder,71070,2020-04-30,1,152
Heusden-Zolder,71070,2020-05-01,1,153
Heusden-Zolder,71070,2020-05-02,0,153
Heusden-Zolder,71070,2020-05-03,0,153
Heusden-Zolder,71070,2020-05-04,1,154
Heusden-Zolder,71070,2020-05-05,1,155
Heusden-Zolder,71070,2020-05-06,0,155
Heusden-Zolder,71070,2020-05-07,0,155
Heusden-Zolder,71070,2020-05-08,1,156
Heusden-Zolder,71070,2020-05-09,0,156
Heusden-Zolder,71070,2020-05-10,3,159
Heusden-Zolder,71070,2020-05-11,1,160
Heusden-Zolder,71070,2020-05-12,1,161
Heusden-Zolder,71070,2020-05-13,0,161
Heusden-Zolder,71070,2020-05-14,2,163
Heusden-Zolder,71070,2020-05-15,0,163
Heusden-Zolder,71070,2020-05-16,1,164
Heusden-Zolder,71070,2020-05-17,6,170
Heusden-Zolder,71070,2020-05-18,0,170
Heusden-Zolder,71070,2020-05-19,4,174
Heusden-Zolder,71070,2020-05-20,3,177
Heusden-Zolder,71070,2020-05-21,2,179
Heusden-Zolder,71070,2020-05-22,4,183
Heusden-Zolder,71070,2020-05-23,1,184
Heusden-Zolder,71070,2020-05-24,6,190
Heusden-Zolder,71070,2020-05-25,0,190
Heusden-Zolder,71070,2020-05-26,1,191
Heusden-Zolder,71070,2020-05-27,2,193
Heusden-Zolder,71070,2020-05-28,0,193
Heusden-Zolder,71070,2020-05-29,2,195
Heusden-Zolder,71070,2020-05-30,1,196
Heusden-Zolder,71070,2020-05-31,3,199
Heusden-Zolder,71070,2020-06-01,1,200
Heusden-Zolder,71070,2020-06-02,0,200
Heusden-Zolder,71070,2020-06-03,0,200
Heusden-Zolder,71070,2020-06-04,0,200
Heusden-Zolder,71070,2020-06-05,0,200
Heusden-Zolder,71070,2020-06-06,0,200
Heusden-Zolder,71070,2020-06-07,3,203
Heusden-Zolder,71070,2020-06-08,1,204
Heusden-Zolder,71070,2020-06-09,1,205
Heusden-Zolder,71070,2020-06-10,1,206
Heusden-Zolder,71070,2020-06-11,2,208
Heusden-Zolder,71070,2020-06-12,6,214
Heusden-Zolder,71070,2020-06-13,2,216
Heusden-Zolder,71070,2020-06-14,2,218
Heusden-Zolder,71070,2020-06-15,0,218
Heusden-Zolder,71070,2020-06-16,0,218
Heusden-Zolder,71070,2020-06-17,1,219
Heusden-Zolder,71070,2020-06-18,1,220
Heusden-Zolder,71070,2020-06-19,1,221
Heusden-Zolder,71070,2020-06-20,1,222
Heusden-Zolder,71070,2020-06-23,1,223
Heusden-Zolder,71070,2020-06-24,0,223
Heusden-Zolder,71070,2020-06-25,-2,221
Heusden-Zolder,71070,2020-06-26,0,221
Heusden-Zolder,71070,2020-06-27,0,221
Heusden-Zolder,71070,2020-06-30,3,224
Heusden-Zolder,71070,2020-07-01,0,224
Heusden-Zolder,71070,2020-07-02,0,224
Heusden-Zolder,71070,2020-07-03,2,226
Heusden-Zolder,71070,2020-07-04,1,227
Heusden-Zolder,71070,2020-07-07,1,228
Heusden-Zolder,71070,2020-07-08,0,228
Heusden-Zolder,71070,2020-07-09,4,232
Heusden-Zolder,71070,2020-07-10,2,234
Heusden-Zolder,71070,2020-07-11,3,237
Heusden-Zolder,71070,2020-07-14,11,248
Heusden-Zolder,71070,2020-07-15,0,248
Heusden-Zolder,71070,2020-07-16,5,253
Heusden-Zolder,71070,2020-07-17,0,253
Heusden-Zolder,71070,2020-07-18,6,259
Heusden-Zolder,71070,2020-07-20,9,268
Heusden-Zolder,71070,2020-07-21,4,272
Heusden-Zolder,71070,2020-07-22,3,275
Heusden-Zolder,71070,2020-07-23,1,276
Heusden-Zolder,71070,2020-07-24,2,278
Heusden-Zolder,71070,2020-07-25,8,286
Heusden-Zolder,71070,2020-07-26,5,291
Heusden-Zolder,71070,2020-07-27,2,293
Heusden-Zolder,71070,2020-07-28,1,294
Heusden-Zolder,71070,2020-07-29,1,295
Heusden-Zolder,71070,2020-07-30,1,296
Heusden-Zolder,71070,2020-07-31,7,303
Heusden-Zolder,71070,2020-08-01,5,308
Heusden-Zolder,71070,2020-08-02,4,312
Heusden-Zolder,71070,2020-08-03,3,315
Heusden-Zolder,71070,2020-08-04,1,316
Heusden-Zolder,71070,2020-08-05,1,317
Heusden-Zolder,71070,2020-08-06,5,322
Heusden-Zolder,71070,2020-08-07,6,328
Heusden-Zolder,71070,2020-08-08,6,334
Heusden-Zolder,71070,2020-08-09,4,338
Heusden-Zolder,71070,2020-08-10,5,343
Heusden-Zolder,71070,2020-08-11,2,345
Heusden-Zolder,71070,2020-08-12,1,346
Heusden-Zolder,71070,2020-08-13,10,356
Heusden-Zolder,71070,2020-08-14,-5,351
Heusden-Zolder,71070,2020-08-15,5,356
Heusden-Zolder,71070,2020-08-16,4,360
Heusden-Zolder,71070,2020-08-17,3,363
Heusden-Zolder,71070,2020-08-18,2,365
Heusden-Zolder,71070,2020-08-19,2,367
Heusden-Zolder,71070,2020-08-20,6,373
Heusden-Zolder,71070,2020-08-21,5,378
Heusden-Zolder,71070,2020-08-22,2,380
Heusden-Zolder,71070,2020-08-23,2,382
Heusden-Zolder,71070,2020-08-24,0,382
Heusden-Zolder,71070,2020-08-25,0,382
Heusden-Zolder,71070,2020-08-26,0,382
Heusden-Zolder,71070,2020-08-27,1,383
Heusden-Zolder,71070,2020-08-28,1,384
Heusden-Zolder,71070,2020-08-29,1,385
Heusden-Zolder,71070,2020-08-30,2,387
Heusden-Zolder,71070,2020-08-31,0,387
Heusden-Zolder,71070,2020-09-01,0,387
Heusden-Zolder,71070,2020-09-02,0,387
Heusden-Zolder,71070,2020-09-03,6,393
Heusden-Zolder,71070,2020-09-04,5,398
Heusden-Zolder,71070,2020-09-05,3,401
Heusden-Zolder,71070,2020-09-06,0,401
Heusden-Zolder,71070,2020-09-07,1,402
Heusden-Zolder,71070,2020-09-08,0,402
Heusden-Zolder,71070,2020-09-09,3,405
Heusden-Zolder,71070,2020-09-10,0,405
Heusden-Zolder,71070,2020-09-11,3,408
Heusden-Zolder,71070,2020-09-12,0,408
Heusden-Zolder,71070,2020-09-13,2,410
Heusden-Zolder,71070,2020-09-14,7,417
Heusden-Zolder,71070,2020-09-15,0,417
Heusden-Zolder,71070,2020-09-16,3,420
Heusden-Zolder,71070,2020-09-17,1,421
Heusden-Zolder,71070,2020-09-18,1,422
Heusden-Zolder,71070,2020-09-19,3,425
Heusden-Zolder,71070,2020-09-20,5,430
Heusden-Zolder,71070,2020-09-21,4,434
Heusden-Zolder,71070,2020-09-22,1,435
Heusden-Zolder,71070,2020-09-23,3,438
Heusden-Zolder,71070,2020-09-24,4,442
Heusden-Zolder,71070,2020-09-25,1,443
Heusden-Zolder,71070,2020-09-26,4,447
Heusden-Zolder,71070,2020-09-27,13,460
Heusden-Zolder,71070,2020-09-28,12,472
Heusden-Zolder,71070,2020-09-29,13,485
Heusden-Zolder,71070,2020-09-30,6,491
Heusden-Zolder,71070,2020-10-01,0,491
Heusden-Zolder,71070,2020-10-02,6,497
Heusden-Zolder,71070,2020-10-03,1,498
Heusden-Zolder,71070,2020-10-04,11,509
Heusden-Zolder,71070,2020-10-05,1,510
Heusden-Zolder,71070,2020-10-06,5,515
Heusden-Zolder,71070,2020-10-07,3,518
Heusden-Zolder,71070,2020-10-08,5,523
Heusden-Zolder,71070,2020-10-09,9,532
Heusden-Zolder,71070,2020-10-10,5,537
Heusden-Zolder,71070,2020-10-11,24,561
Heusden-Zolder,71070,2020-10-12,6,567
Heusden-Zolder,71070,2020-10-13,4,571
Heusden-Zolder,71070,2020-10-14,12,583
Heusden-Zolder,71070,2020-10-15,23,606
Heusden-Zolder,71070,2020-10-16,11,617
Heusden-Zolder,71070,2020-10-17,14,631
Heusden-Zolder,71070,2020-10-18,15,646
Heusden-Zolder,71070,2020-10-19,7,653
Heusden-Zolder,71070,2020-10-20,25,678
Heusden-Zolder,71070,2020-10-21,16,694
Heusden-Zolder,71070,2020-10-22,33,727
Heusden-Zolder,71070,2020-10-23,34,761
Heusden-Zolder,71070,2020-10-24,16,777
Heusden-Zolder,71070,2020-10-25,26,803
Heusden-Zolder,71070,2020-10-26,27,830
Heusden-Zolder,71070,2020-10-27,10,840
Heusden-Zolder,71070,2020-10-28,18,858
Heusden-Zolder,71070,2020-10-29,29,887
Heusden-Zolder,71070,2020-10-30,31,918
Heusden-Zolder,71070,2020-10-31,14,932
Heusden-Zolder,71070,2020-11-01,33,965
Heusden-Zolder,71070,2020-11-02,35,1000
Heusden-Zolder,71070,2020-11-03,9,1009
Heusden-Zolder,71070,2020-11-04,5,1014
Heusden-Zolder,71070,2020-11-05,30,1044
Heusden-Zolder,71070,2020-11-06,15,1059
Heusden-Zolder,71070,2020-11-07,17,1076
Heusden-Zolder,71070,2020-11-08,12,1088
Heusden-Zolder,71070,2020-11-09,14,1102
Heusden-Zolder,71070,2020-11-10,2,1104
Heusden-Zolder,71070,2020-11-11,10,1114
Bocholt,72003,2020-04-01,1,20
Bocholt,72003,2020-04-02,4,24
Bocholt,72003,2020-04-03,1,25
Bocholt,72003,2020-04-04,3,28
Bocholt,72003,2020-04-05,2,30
Bocholt,72003,2020-04-06,1,31
Bocholt,72003,2020-04-07,0,31
Bocholt,72003,2020-04-08,1,32
Bocholt,72003,2020-04-09,3,35
Bocholt,72003,2020-04-10,0,35
Bocholt,72003,2020-04-11,0,35
Bocholt,72003,2020-04-12,2,37
Bocholt,72003,2020-04-13,3,40
Bocholt,72003,2020-04-14,0,40
Bocholt,72003,2020-04-15,2,42
Bocholt,72003,2020-04-16,0,42
Bocholt,72003,2020-04-17,1,43
Bocholt,72003,2020-04-18,0,43
Bocholt,72003,2020-04-19,0,43
Bocholt,72003,2020-04-20,1,44
Bocholt,72003,2020-04-21,0,44
Bocholt,72003,2020-04-22,0,44
Bocholt,72003,2020-04-23,3,47
Bocholt,72003,2020-04-24,0,47
Bocholt,72003,2020-04-25,1,48
Bocholt,72003,2020-04-26,0,48
Bocholt,72003,2020-04-27,0,48
Bocholt,72003,2020-04-28,0,48
Bocholt,72003,2020-04-29,0,48
Bocholt,72003,2020-04-30,2,50
Bocholt,72003,2020-05-01,0,50
Bocholt,72003,2020-05-02,0,50
Bocholt,72003,2020-05-03,0,50
Bocholt,72003,2020-05-04,0,50
Bocholt,72003,2020-05-05,0,50
Bocholt,72003,2020-05-06,0,50
Bocholt,72003,2020-05-07,0,50
Bocholt,72003,2020-05-08,1,51
Bocholt,72003,2020-05-09,0,51
Bocholt,72003,2020-05-10,2,53
Bocholt,72003,2020-05-11,0,53
Bocholt,72003,2020-05-12,0,53
Bocholt,72003,2020-05-13,1,54
Bocholt,72003,2020-05-14,0,54
Bocholt,72003,2020-05-15,1,55
Bocholt,72003,2020-05-16,0,55
Bocholt,72003,2020-05-17,0,55
Bocholt,72003,2020-05-18,0,55
Bocholt,72003,2020-05-19,0,55
Bocholt,72003,2020-05-20,0,55
Bocholt,72003,2020-05-21,0,55
Bocholt,72003,2020-05-22,2,57
Bocholt,72003,2020-05-23,0,57
Bocholt,72003,2020-05-24,0,57
Bocholt,72003,2020-05-25,0,57
Bocholt,72003,2020-05-26,0,57
Bocholt,72003,2020-05-27,0,57
Bocholt,72003,2020-05-28,0,57
Bocholt,72003,2020-05-29,1,58
Bocholt,72003,2020-05-30,0,58
Bocholt,72003,2020-05-31,0,58
Bocholt,72003,2020-06-01,0,58
Bocholt,72003,2020-06-02,0,58
Bocholt,72003,2020-06-03,0,58
Bocholt,72003,2020-06-04,0,58
Bocholt,72003,2020-06-05,0,58
Bocholt,72003,2020-06-06,0,58
Bocholt,72003,2020-06-07,0,58
Bocholt,72003,2020-06-08,0,58
Bocholt,72003,2020-06-09,0,58
Bocholt,72003,2020-06-10,0,58
Bocholt,72003,2020-06-11,0,58
Bocholt,72003,2020-06-12,0,58
Bocholt,72003,2020-06-13,1,59
Bocholt,72003,2020-06-14,0,59
Bocholt,72003,2020-06-15,0,59
Bocholt,72003,2020-06-16,0,59
Bocholt,72003,2020-06-17,0,59
Bocholt,72003,2020-06-18,0,59
Bocholt,72003,2020-06-19,1,60
Bocholt,72003,2020-06-20,0,60
Bocholt,72003,2020-06-23,0,60
Bocholt,72003,2020-06-24,0,60
Bocholt,72003,2020-06-25,0,60
Bocholt,72003,2020-06-26,0,60
Bocholt,72003,2020-06-27,0,60
Bocholt,72003,2020-06-30,0,60
Bocholt,72003,2020-07-01,0,60
Bocholt,72003,2020-07-02,0,60
Bocholt,72003,2020-07-03,0,60
Bocholt,72003,2020-07-04,0,60
Bocholt,72003,2020-07-07,0,60
Bocholt,72003,2020-07-08,0,60
Bocholt,72003,2020-07-09,0,60
Bocholt,72003,2020-07-10,0,60
Bocholt,72003,2020-07-11,0,60
Bocholt,72003,2020-07-14,0,60
Bocholt,72003,2020-07-15,0,60
Bocholt,72003,2020-07-16,0,60
Bocholt,72003,2020-07-17,0,60
Bocholt,72003,2020-07-18,0,60
Bocholt,72003,2020-07-20,0,60
Bocholt,72003,2020-07-21,0,60
Bocholt,72003,2020-07-22,2,62
Bocholt,72003,2020-07-23,0,62
Bocholt,72003,2020-07-24,0,62
Bocholt,72003,2020-07-25,0,62
Bocholt,72003,2020-07-26,0,62
Bocholt,72003,2020-07-27,0,62
Bocholt,72003,2020-07-28,0,62
Bocholt,72003,2020-07-29,1,63
Bocholt,72003,2020-07-30,1,64
Bocholt,72003,2020-07-31,0,64
Bocholt,72003,2020-08-01,1,65
Bocholt,72003,2020-08-02,0,65
Bocholt,72003,2020-08-03,0,65
Bocholt,72003,2020-08-04,0,65
Bocholt,72003,2020-08-05,0,65
Bocholt,72003,2020-08-06,0,65
Bocholt,72003,2020-08-07,0,65
Bocholt,72003,2020-08-08,0,65
Bocholt,72003,2020-08-09,0,65
Bocholt,72003,2020-08-10,0,65
Bocholt,72003,2020-08-11,0,65
Bocholt,72003,2020-08-12,0,65
Bocholt,72003,2020-08-13,0,65
Bocholt,72003,2020-08-14,0,65
Bocholt,72003,2020-08-15,0,65
Bocholt,72003,2020-08-16,0,65
Bocholt,72003,2020-08-17,0,65
Bocholt,72003,2020-08-18,0,65
Bocholt,72003,2020-08-19,0,65
Bocholt,72003,2020-08-20,0,65
Bocholt,72003,2020-08-21,0,65
Bocholt,72003,2020-08-22,0,65
Bocholt,72003,2020-08-23,0,65
Bocholt,72003,2020-08-24,0,65
Bocholt,72003,2020-08-25,0,65
Bocholt,72003,2020-08-26,0,65
Bocholt,72003,2020-08-27,0,65
Bocholt,72003,2020-08-28,0,65
Bocholt,72003,2020-08-29,0,65
Bocholt,72003,2020-08-30,0,65
Bocholt,72003,2020-08-31,0,65
Bocholt,72003,2020-09-01,0,65
Bocholt,72003,2020-09-02,0,65
Bocholt,72003,2020-09-03,0,65
Bocholt,72003,2020-09-04,0,65
Bocholt,72003,2020-09-05,0,65
Bocholt,72003,2020-09-06,0,65
Bocholt,72003,2020-09-07,2,67
Bocholt,72003,2020-09-08,0,67
Bocholt,72003,2020-09-09,3,70
Bocholt,72003,2020-09-10,3,73
Bocholt,72003,2020-09-11,1,74
Bocholt,72003,2020-09-12,0,74
Bocholt,72003,2020-09-13,1,75
Bocholt,72003,2020-09-14,0,75
Bocholt,72003,2020-09-15,0,75
Bocholt,72003,2020-09-16,0,75
Bocholt,72003,2020-09-17,9,84
Bocholt,72003,2020-09-18,0,84
Bocholt,72003,2020-09-19,2,86
Bocholt,72003,2020-09-20,1,87
Bocholt,72003,2020-09-21,2,89
Bocholt,72003,2020-09-22,1,90
Bocholt,72003,2020-09-23,2,92
Bocholt,72003,2020-09-24,0,92
Bocholt,72003,2020-09-25,2,94
Bocholt,72003,2020-09-26,2,96
Bocholt,72003,2020-09-27,0,96
Bocholt,72003,2020-09-28,0,96
Bocholt,72003,2020-09-29,0,96
Bocholt,72003,2020-09-30,1,97
Bocholt,72003,2020-10-01,0,97
Bocholt,72003,2020-10-02,2,99
Bocholt,72003,2020-10-03,1,100
Bocholt,72003,2020-10-04,3,103
Bocholt,72003,2020-10-05,1,104
Bocholt,72003,2020-10-06,0,104
Bocholt,72003,2020-10-07,1,105
Bocholt,72003,2020-10-08,6,111
Bocholt,72003,2020-10-09,2,113
Bocholt,72003,2020-10-10,1,114
Bocholt,72003,2020-10-11,3,117
Bocholt,72003,2020-10-12,0,117
Bocholt,72003,2020-10-13,2,119
Bocholt,72003,2020-10-14,1,120
Bocholt,72003,2020-10-15,1,121
Bocholt,72003,2020-10-16,10,131
Bocholt,72003,2020-10-17,2,133
Bocholt,72003,2020-10-18,7,140
Bocholt,72003,2020-10-19,8,148
Bocholt,72003,2020-10-20,2,150
Bocholt,72003,2020-10-21,4,154
Bocholt,72003,2020-10-22,9,163
Bocholt,72003,2020-10-23,9,172
Bocholt,72003,2020-10-24,3,175
Bocholt,72003,2020-10-25,6,181
Bocholt,72003,2020-10-26,3,184
Bocholt,72003,2020-10-27,1,185
Bocholt,72003,2020-10-28,3,188
Bocholt,72003,2020-10-29,8,196
Bocholt,72003,2020-10-30,4,200
Bocholt,72003,2020-10-31,8,208
Bocholt,72003,2020-11-01,5,213
Bocholt,72003,2020-11-02,4,217
Bocholt,72003,2020-11-03,1,218
Bocholt,72003,2020-11-04,2,220
Bocholt,72003,2020-11-05,3,223
Bocholt,72003,2020-11-06,4,227
Bocholt,72003,2020-11-07,1,228
Bocholt,72003,2020-11-08,8,236
Bocholt,72003,2020-11-09,2,238
Bocholt,72003,2020-11-10,1,239
Bocholt,72003,2020-11-11,1,240
Bree,72004,2020-04-01,2,29
Bree,72004,2020-04-02,1,30
Bree,72004,2020-04-03,1,31
Bree,72004,2020-04-04,1,32
Bree,72004,2020-04-05,3,35
Bree,72004,2020-04-06,3,38
Bree,72004,2020-04-07,1,39
Bree,72004,2020-04-08,1,40
Bree,72004,2020-04-09,2,42
Bree,72004,2020-04-10,13,55
Bree,72004,2020-04-11,3,58
Bree,72004,2020-04-12,15,73
Bree,72004,2020-04-13,0,73
Bree,72004,2020-04-14,2,75
Bree,72004,2020-04-15,4,79
Bree,72004,2020-04-16,2,81
Bree,72004,2020-04-17,1,82
Bree,72004,2020-04-18,14,96
Bree,72004,2020-04-19,1,97
Bree,72004,2020-04-20,0,97
Bree,72004,2020-04-21,0,97
Bree,72004,2020-04-22,0,97
Bree,72004,2020-04-23,2,99
Bree,72004,2020-04-24,3,102
Bree,72004,2020-04-25,1,103
Bree,72004,2020-04-26,14,117
Bree,72004,2020-04-27,0,117
Bree,72004,2020-04-28,0,117
Bree,72004,2020-04-29,0,117
Bree,72004,2020-04-30,0,117
Bree,72004,2020-05-01,1,118
Bree,72004,2020-05-02,3,121
Bree,72004,2020-05-03,1,122
Bree,72004,2020-05-04,0,122
Bree,72004,2020-05-05,0,122
Bree,72004,2020-05-06,0,122
Bree,72004,2020-05-07,0,122
Bree,72004,2020-05-08,1,123
Bree,72004,2020-05-09,1,124
Bree,72004,2020-05-10,1,125
Bree,72004,2020-05-11,1,126
Bree,72004,2020-05-12,3,129
Bree,72004,2020-05-13,2,131
Bree,72004,2020-05-14,1,132
Bree,72004,2020-05-15,1,133
Bree,72004,2020-05-16,0,133
Bree,72004,2020-05-17,0,133
Bree,72004,2020-05-18,1,134
Bree,72004,2020-05-19,0,134
Bree,72004,2020-05-20,0,134
Bree,72004,2020-05-21,0,134
Bree,72004,2020-05-22,3,137
Bree,72004,2020-05-23,0,137
Bree,72004,2020-05-24,0,137
Bree,72004,2020-05-25,0,137
Bree,72004,2020-05-26,1,138
Bree,72004,2020-05-27,0,138
Bree,72004,2020-05-28,0,138
Bree,72004,2020-05-29,0,138
Bree,72004,2020-05-30,0,138
Bree,72004,2020-05-31,0,138
Bree,72004,2020-06-01,0,138
Bree,72004,2020-06-02,0,138
Bree,72004,2020-06-03,0,138
Bree,72004,2020-06-04,0,138
Bree,72004,2020-06-05,0,138
Bree,72004,2020-06-06,0,138
Bree,72004,2020-06-07,1,139
Bree,72004,2020-06-08,0,139
Bree,72004,2020-06-09,0,139
Bree,72004,2020-06-10,0,139
Bree,72004,2020-06-11,0,139
Bree,72004,2020-06-12,0,139
Bree,72004,2020-06-13,0,139
Bree,72004,2020-06-14,1,140
Bree,72004,2020-06-15,0,140
Bree,72004,2020-06-16,0,140
Bree,72004,2020-06-17,0,140
Bree,72004,2020-06-18,0,140
Bree,72004,2020-06-19,0,140
Bree,72004,2020-06-20,0,140
Bree,72004,2020-06-23,0,140
Bree,72004,2020-06-24,0,140
Bree,72004,2020-06-25,1,141
Bree,72004,2020-06-26,0,141
Bree,72004,2020-06-27,0,141
Bree,72004,2020-06-30,1,142
Bree,72004,2020-07-01,0,142
Bree,72004,2020-07-02,0,142
Bree,72004,2020-07-03,0,142
Bree,72004,2020-07-04,0,142
Bree,72004,2020-07-07,0,142
Bree,72004,2020-07-08,0,142
Bree,72004,2020-07-09,0,142
Bree,72004,2020-07-10,0,142
Bree,72004,2020-07-11,0,142
Bree,72004,2020-07-14,0,142
Bree,72004,2020-07-15,0,142
Bree,72004,2020-07-16,0,142
Bree,72004,2020-07-17,0,142
Bree,72004,2020-07-18,0,142
Bree,72004,2020-07-20,0,142
Bree,72004,2020-07-21,0,142
Bree,72004,2020-07-22,0,142
Bree,72004,2020-07-23,0,142
Bree,72004,2020-07-24,0,142
Bree,72004,2020-07-25,0,142
Bree,72004,2020-07-26,0,142
Bree,72004,2020-07-27,0,142
Bree,72004,2020-07-28,0,142
Bree,72004,2020-07-29,0,142
Bree,72004,2020-07-30,1,143
Bree,72004,2020-07-31,0,143
Bree,72004,2020-08-01,0,143
Bree,72004,2020-08-02,0,143
Bree,72004,2020-08-03,0,143
Bree,72004,2020-08-04,0,143
Bree,72004,2020-08-05,0,143
Bree,72004,2020-08-06,1,144
Bree,72004,2020-08-07,0,144
Bree,72004,2020-08-08,0,144
Bree,72004,2020-08-09,0,144
Bree,72004,2020-08-10,0,144
Bree,72004,2020-08-11,0,144
Bree,72004,2020-08-12,0,144
Bree,72004,2020-08-13,0,144
Bree,72004,2020-08-14,0,144
Bree,72004,2020-08-15,0,144
Bree,72004,2020-08-16,0,144
Bree,72004,2020-08-17,0,144
Bree,72004,2020-08-18,0,144
Bree,72004,2020-08-19,0,144
Bree,72004,2020-08-20,0,144
Bree,72004,2020-08-21,0,144
Bree,72004,2020-08-22,0,144
Bree,72004,2020-08-23,1,145
Bree,72004,2020-08-24,0,145
Bree,72004,2020-08-25,1,146
Bree,72004,2020-08-26,2,148
Bree,72004,2020-08-27,1,149
Bree,72004,2020-08-28,0,149
Bree,72004,2020-08-29,0,149
Bree,72004,2020-08-30,0,149
Bree,72004,2020-08-31,0,149
Bree,72004,2020-09-01,0,149
Bree,72004,2020-09-02,1,150
Bree,72004,2020-09-03,0,150
Bree,72004,2020-09-04,0,150
Bree,72004,2020-09-05,1,151
